movieId,title,avgVote,releaseYear,genres
213,North by Northwest,7.300000,1959,Thriller
290,Barton Fink,7.500000,1991,Comedy:Drama:Thriller
13995,Captain America,6.800000,1990,Action:Science Fiction
6972,Australia,6.000000,2008,Drama
920,Cars,6.200000,2006,Adventure:Animation:Comedy:Sport:Family
9290,Crocodile Dundee in Los Angeles,5.500000,2001,Adventure:Comedy
7214,Coach Carter,6.900000,2005,Drama:Sports Film
1259,Notes on a Scandal,6.700000,2006,Drama:Romance
226936,Aspirante vedovo,4.500000,2013,Comedy
3604,Flash Gordon,6.600000,1980,Science Fiction
152760,The Monuments Men,6.000000,2014,Action:Drama:History:War
11249,Seed of Chucky,4.900000,2004,Comedy:Drama:Horror
72545,Journey 2: The Mysterious Island,5.800000,2012,Action:Adventure:Science Fiction
10033,Just Friends,6.000000,2005,Comedy:Romance
1830,Lord of War,6.700000,2005,Crime:Drama:Thriller
21610,Nighthawks,7.400000,1981,Action:Crime:Thriller
20760,Lilo & Stitch 2: Stitch has a Glitch,6.400000,2005,Animation:Comedy:Family
59859,Kick-Ass 2,6.600000,2013,Action:Adventure:Crime
10684,Courage Under Fire,6.100000,1996,Drama:Mystery:Thriller:War
391,A Fistful of Dollars,7.200000,1964,Western
23437,A Nightmare on Elm Street,5.700000,2010,Horror:Mystery:Thriller
77875,Playing for Keeps,5.700000,2012,Comedy:Romance
705,All About Eve,7.800000,1950,Drama
11050,Terms of Endearment,6.600000,1983,Comedy:Drama:Romance:Family
97605,Extracted,6.200000,2012,Science Fiction:Thriller
687,Dead Man Walking,6.800000,1995,Drama
41436,Paranormal Activity 2,5.900000,2010,Horror:Thriller
9506,Anger Management,5.800000,2003,Comedy
13335,Harold & Kumar Escape from Guantanamo Bay,6.000000,2008,Adventure:Comedy
668,On Her Majesty's Secret Service,6.200000,1969,Action:Adventure:Thriller
157370,Kill Your Darlings,6.500000,2013,Drama:Thriller:Romance
11336,The Dead Zone,7.000000,1983,Drama:Fantasy:Horror:Science Fiction:Thriller
10995,The Lover,7.500000,1992,Drama:Romance
11298,The Howling,7.300000,1981,Drama:Horror
8881,Che: Part One,7.100000,2008,Drama:History:War
9331,Clear and Present Danger,6.200000,1994,Action:Drama:Thriller
393,Kill Bill: Vol. 2,7.100000,2004,Action:Crime:Thriller
236,Muriel's Wedding,7.000000,1994,Comedy:Drama:Romance
8470,John Q,7.100000,2002,Crime:Drama:Thriller
2056,The Station Agent,8.100000,2003,Comedy:Drama
11044,Arizona Dream,7.600000,1992,Comedy:Drama:Fantasy:Romance
18839,Ghost in the Shell: Stand Alone Complex - The Laughing Man,8.900000,2005,Action:Animation:Crime:Science Fiction
18238,Lesbian Vampire Killers,5.700000,2009,Comedy:Horror
703,Annie Hall,7.700000,1977,Comedy:Drama:Romance
7916,Far Cry,3.800000,2008,Action:Science Fiction:Thriller
113082,Berserk: The Golden Age Arc - The Egg of the King,7.800000,2012,Action:Adventure:Animation:Fantasy:Horror
62046,Flypaper,6.600000,2011,Action:Comedy:Romance
9574,Flubber,5.100000,1997,Comedy:Science Fiction:Family
10680,D3: The Mighty Ducks,5.800000,1996,Action:Comedy:Drama:Family:Sports Film
9540,Dead Ringers,7.500000,1988,Drama:Horror:Science Fiction:Thriller
84858,Agneepath,7.300000,2012,Action:Crime:Drama:Musical
12268,The Pink Panther Strikes Again,7.100000,1976,Comedy:Mystery
9642,Asterix and the Vikings,5.900000,2006,Adventure:Animation:Comedy:Family
6279,Sister Act 2: Back in the Habit,5.800000,1993,Comedy:Musical:Family
1907,The Beach,6.400000,2000,Adventure:Drama:Thriller:Romance
51162,Winnie the Pooh,6.700000,2011,Animation:Family
17473,The Room,4.500000,2003,Drama:Romance
10207,Message in a Bottle,5.400000,1999,Drama:Romance
12526,Bug,6.000000,2006,Horror:Thriller
6404,Nosferatu the Vampyre,7.300000,1979,Drama:Horror:Indie
408,Snow White and the Seven Dwarfs,6.300000,1937,Animation:Fantasy:Family
69798,The Inbetweeners Movie,6.100000,2011,Comedy
207,Dead Poets Society,7.400000,1989,Drama
8976,A Lot Like Love,6.500000,2005,Comedy:Drama:Romance
9886,Johnny Mnemonic,5.900000,1995,Action:Adventure:Drama:Science Fiction:Thriller
15877,The Sky Crawlers,7.500000,2008,Action:Adventure:Animation
10449,When a Man Loves a Woman,5.600000,1994,Drama:Romance
2055,Open Range,7.100000,2003,Western
9894,The Cable Guy,5.300000,1996,Comedy:Drama:Thriller
11983,Proof of Life,6.100000,2000,Action:Adventure:Drama:Suspense:Thriller:Romance
80035,The Watch,5.200000,2012,Comedy:Science Fiction
74387,Goon,6.000000,2011,Comedy:Sport
3078,It Happened One Night,7.800000,1934,Comedy:Romance
127372,Emperor,6.300000,2012,Drama:History:War
118406,Naruto Shippuden the Movie: Road to Ninja,8.400000,2012,Action:Animation
9289,The Longest Day,7.000000,1962,Action:Drama:History:War
2064,While You Were Sleeping,6.600000,1995,Comedy:Drama:Romance
99770,Astérix and Obélix: God Save Britannia,5.200000,2012,Adventure:Comedy:Family
11851,The Presidio,6.200000,1988,Action:Adventure:Crime:Drama:Mystery:Suspense:Thriller
40794,Loose Cannons,7.600000,2010,Action:Adventure:Comedy:Drama:Romance:Foreign
43935,Dylan Dog: Dead of Night,5.600000,2010,Action:Comedy:Horror:Mystery:Science Fiction:Thriller
9662,The Triplets of Belleville,8.000000,2003,Adventure:Animation:Comedy:Drama
124461,A Glimpse Inside the Mind of Charles Swan III,5.000000,2012,Comedy
74997,The Human Centipede 2 (Full Sequence),4.900000,2011,Crime:Drama:Horror
10514,The Andromeda Strain,6.600000,1971,Drama:Science Fiction:Suspense:Thriller
133931,Zambezia,5.700000,2012,Animation
11384,The Hard Way,5.000000,1991,Action:Adventure:Comedy:Crime
42979,Robot Chicken: Star Wars,5.200000,2007,Animation:Comedy:Science Fiction
70196,The Veteran,6.100000,2011,Action:Thriller
5693,Hoosiers,7.200000,1986,Drama:Family:Sports Film
239471,Bonnie and Clyde,6.800000,2013,Crime:Drama
9671,Crocodile Dundee,6.500000,1986,Adventure:Comedy
9396,Crocodile Dundee II,5.800000,1988,Adventure:Comedy
828,The Day the Earth Stood Still,7.100000,1951,Drama:Science Fiction:Thriller
2108,The Breakfast Club,7.200000,1985,Comedy:Drama
11547,Cabin Fever,5.300000,2002,Horror
78215,Into the White,6.500000,2012,Drama
9556,Darkman,6.800000,1990,Action:Crime:Science Fiction
248507,Superchondriac,5.700000,2014,Comedy
1619,The Way of the Gun,6.800000,2000,Action:Adventure:Comedy:Thriller
13,Forrest Gump,7.700000,1994,Comedy:Drama:Romance
13788,The Unborn,5.200000,2009,Horror:Mystery:Thriller
15566,Surviving Christmas,4.600000,2004,Comedy:Romance
6935,Yamakasi,6.100000,2001,Action:Crime:Drama
11172,Music and Lyrics,5.800000,2007,Comedy:Music:Romance
1771,Captain America: The First Avenger,6.300000,2011,Action:Adventure:Science Fiction
9374,Death Becomes Her,5.900000,1992,Comedy:Fantasy:Science Fiction
9255,Hot Shots! Part Deux,6.200000,1993,Action:Comedy:War
10854,Wicked Little Things,4.800000,2006,Horror
76696,Sidewalls,7.100000,2011,Drama:Romance
1360,Frida,7.000000,2002,Drama:Romance
11363,She's the One,5.800000,1996,Comedy:Romance:Indie
38319,Your Highness,5.300000,2011,Action:Adventure:Comedy:Fantasy:Science Fiction
74465,We Bought a Zoo,6.300000,2011,Comedy:Drama:Family
3291,"Good Night, and Good Luck.",6.500000,2005,Drama:History
27576,Salt,6.200000,2010,Action:Crime:Mystery:Thriller
13509,The Monster Squad,7.000000,1987,Action:Comedy:Fantasy:Horror:Science Fiction
10073,Date Movie,4.100000,2006,Comedy:Romance
8367,Robin Hood: Prince of Thieves,6.300000,1991,Action:Adventure:Drama:Romance
8952,I Love You Phillip Morris,6.000000,2009,Action:Comedy:Drama:Romance
11371,The Score,6.800000,2001,Action:Crime:Thriller
858,Sleepless in Seattle,6.300000,1993,Comedy:Drama:Romance
46528,The Warrior's Way,7.100000,2010,Action:Adventure:Fantasy:Thriller:Western
84111,You Are the Apple of My Eye,7.600000,2011,Comedy:Drama:Romance
1090,The Thirteenth Floor,7.100000,1999,Mystery:Science Fiction:Thriller
9731,Friday the 13th: A New Beginning,5.400000,1985,Horror:Thriller
11470,Jason X,4.600000,2001,Horror:Science Fiction
75612,Oblivion,6.100000,2013,Action:Adventure:Mystery:Science Fiction
1666,The Bridge,6.500000,2006,Documentary
10776,Little Shop of Horrors,6.000000,1986,Comedy:Horror:Music
27581,The Other Guys,5.900000,2010,Action:Comedy:Crime
9070,Mighty Morphin Power Rangers: The Movie,5.500000,1995,Action:Adventure:Fantasy:Science Fiction:Family
33107,And Soon the Darkness,5.600000,2010,Crime:Horror:Mystery:Thriller
9535,Analyze This,6.700000,1999,Comedy:Crime
100529,Lola Versus,4.900000,2012,Comedy
27573,The Bounty Hunter,5.500000,2010,Action
9682,Pulse,5.500000,2006,Horror:Thriller
663,Saw IV,5.600000,2007,Crime:Horror:Thriller
8879,Pale Rider,7.300000,1985,Western
113947,The Sessions,6.500000,2012,Comedy:Drama:Romance
97512,The Courier,5.800000,2012,Action:Crime:Thriller
12094,Jackass Number Two,6.400000,2006,Action:Comedy:Documentary
5708,Control,7.900000,2007,Drama:Indie
2577,Code 46,6.800000,2003,Drama:Science Fiction:Thriller:Romance
9473,"South Park: Bigger, Longer & Uncut",6.900000,1999,Animation:Comedy:Music
93,Anatomy of a Murder,7.100000,1959,Crime:Drama:Mystery:Thriller
634,Bridget Jones's Diary,6.200000,2001,Comedy:Drama:Romance
74306,God Bless America,7.000000,2011,Comedy:Drama
47327,Drive Angry,5.500000,2011,Action:Crime:Fantasy:Thriller
11431,Fever Pitch,5.900000,2005,Comedy:Drama:Sport:Romance
127373,What Maisie Knew,7.500000,2012,Drama
712,Four Weddings and a Funeral,6.200000,1994,Comedy:Drama:Romance
10907,The Adventures of Robin Hood,7.800000,1938,Action:Adventure:Drama:Romance
14035,Meatballs,5.200000,1979,Comedy
10327,"Legally Blonde 2: Red, White & Blonde",4.800000,2003,Comedy:Romance
118,Charlie and the Chocolate Factory,6.000000,2005,Adventure:Comedy:Fantasy:Family
10829,Tremors 3: Back to Perfection,5.500000,2001,Action:Comedy:Horror:Science Fiction:Thriller
61791,Rise of the Planet of the Apes,6.600000,2011,Adventure
13483,Awake,6.100000,2007,Crime:Mystery:Thriller
1954,The Butterfly Effect,6.900000,2004,Science Fiction:Thriller
60170,Christopher and His Kind,7.200000,2011,Drama:Romance
109428,Evil Dead,6.200000,2013,Horror
10176,The Quiet Earth,7.300000,1985,Drama:Science Fiction:Thriller
2899,Asterix & Obelix: Mission Cleopatra,6.900000,2002,Adventure:Comedy:Fantasy:Family
9003,Hellraiser,6.900000,1987,Horror:Thriller
11216,Cinema Paradiso,7.600000,1988,Drama:Romance
106747,Machete Kills,5.400000,2013,Action:Crime:Thriller
773,Little Miss Sunshine,6.900000,2006,Comedy:Drama
7737,Resident Evil: Extinction,6.100000,2007,Action:Horror:Science Fiction
11892,Murder by Numbers,6.300000,2002,Crime:Drama:Mystery:Suspense:Thriller
3133,Badlands,7.300000,1973,Drama:Thriller:Romance
70667,Kon-Tiki,7.000000,2012,Adventure:History
978,Seven Years in Tibet,6.700000,1997,Action:Adventure:Drama
262338,Good People,6.300000,2014,Action:Crime:Thriller
19901,Daybreakers,6.100000,2009,Action:Drama:Horror:Science Fiction:Thriller
200462,Hansel & Gretel,5.300000,2013,Horror
11211,Bring It On: All or Nothing,5.800000,2006,Comedy:Family:Sports Film
44629,Animal Kingdom,7.000000,2010,Crime:Drama:Thriller
20982,Gekijouban Naruto Shippuuden,7.600000,2007,Action:Adventure:Animation:Fantasy
58496,Senna,7.800000,2011,Documentary:Sport
34016,She's Out of My League,6.100000,2010,Comedy:Romance
157820,Mood Indigo,6.100000,2013,Drama:Fantasy
979,Irreversible,7.300000,2002,Crime:Drama:Mystery:Thriller
225886,Sex Tape,6.200000,2014,Comedy
9813,The Quiet,5.800000,2006,Drama:Thriller:Indie
9918,Glory Road,6.200000,2006,Drama
36865,The Disappearance of Haruhi Suzumiya,8.200000,2010,Animation:Comedy:Drama:Mystery:Science Fiction:Romance:Foreign
225703,The Starving Games,4.700000,2013,Comedy
9637,Scooby-Doo,5.400000,2002,Adventure:Comedy:Mystery
11775,Intolerable Cruelty,5.600000,2003,Comedy
139519,Magic Magic,5.400000,2013,Thriller
157354,Fruitvale Station,7.500000,2013,Drama
68721,Iron Man 3,6.800000,2013,Action:Adventure:Science Fiction
175,The Big Blue,7.600000,1988,Adventure:Drama:Romance
11364,Regarding Henry,6.600000,1991,Drama
10528,Sherlock Holmes,6.700000,2009,Action:Adventure:Comedy:Crime:Drama:Mystery:Thriller
1729,The Forbidden Kingdom,6.200000,2008,Action:Adventure:Fantasy:Science Fiction
11692,The Adventures of Pluto Nash,5.000000,2002,Action:Adventure:Comedy:Science Fiction
3093,Basic Instinct 2,4.800000,2006,Crime:Mystery:Thriller
54540,Beverly Hills Chihuahua 2,4.800000,2011,Family
13493,College Road Trip,5.600000,2008,Comedy:Family
67660,Think Like a Man,6.700000,2012,Comedy:Romance
14365,Killing Me Softly,6.100000,2002,Drama:Mystery:Thriller:Romance
1588,Bring It On,5.500000,2000,Comedy:Family
39486,Secretariat,6.200000,2010,Drama
50845,The Clink of Ice,6.000000,2010,Comedy:Drama
37165,The Truman Show,7.100000,1998,Comedy:Drama
12499,Fathers' Day,5.800000,1997,Comedy:Family
9273,Ace Ventura: When Nature Calls,6.100000,1995,Comedy
1996,Lara Croft Tomb Raider: The Cradle of Life,5.500000,2003,Action:Adventure:Fantasy:Thriller
10722,The Day of the Beast,6.800000,1995,Comedy:Horror
16353,Ong Bak 2,6.800000,2008,Action:Adventure:Thriller
9973,Air Buddies,6.000000,2006,Comedy:Science Fiction:Family
28739,Cabin Fever 2: Spring Fever,4.200000,2009,Horror
10708,Daddy Day Care,5.700000,2003,Comedy:Family
34813,The Losers,6.500000,2010,Action:Adventure:Crime:Mystery:Thriller
68817,Footloose,5.900000,2011,Comedy:Drama:Music:Romance
62977,The Lost Bladesman,6.700000,2011,Action:Drama:History:War
11362,The Count of Monte Cristo,6.900000,2002,Action:Adventure:Drama:Thriller
39037,The Good Guy,6.200000,2009,Comedy:Romance:Indie
422,8½,7.900000,1963,Drama:Fantasy
11086,The Majestic,6.300000,2001,Drama:Romance
12133,Step Brothers,6.700000,2008,Comedy
12154,Three Men and a Baby,5.700000,1987,Comedy:Drama:Family
168676,Company of Heroes,5.300000,2013,Action:War
9725,Friday the 13th Part 2,6.900000,1981,Horror:Thriller
14476,Clubbed,7.600000,2009,Action:Crime:Drama:Horror:Thriller
11186,Child's Play 2,5.800000,1990,Drama:Horror
11169,Spartan,6.600000,2004,Action:Crime:Drama:Mystery:Thriller
3049,Ace Ventura: Pet Detective,6.200000,1994,Comedy:Mystery
9994,The Great Mouse Detective,6.400000,1986,Animation:Family
127867,The Brass Teapot,5.800000,2013,Comedy:Fantasy:Thriller
38050,The Adjustment Bureau,6.300000,2011,Fantasy:Thriller:Romance
73499,The Double,6.100000,2011,Action:Crime:Drama:Mystery:Thriller
11959,UHF,7.200000,1989,Comedy
42296,Catfish,5.600000,2010,Documentary
955,Mission: Impossible II,5.700000,2000,Action:Adventure:Thriller
439,La dolce vita,8.100000,1960,Comedy:Drama:Foreign
30844,Beauty and the Beast,7.100000,2009,Fantasy
8202,Æon Flux,5.500000,2005,Science Fiction
2061,Pusher,7.200000,1996,Action:Crime:Drama:Thriller
8195,Ronin,6.600000,1998,Action:Adventure:Crime:Thriller
636,THX 1138,6.000000,1971,Drama:Mystery:Science Fiction:Thriller
123553,The Mortal Instruments: City of Bones,6.100000,2013,Action:Adventure:Drama:Fantasy:Mystery:Romance
195269,12 Rounds 2: Reloaded,5.900000,2013,Action:Adventure:Thriller
10481,102 Dalmatians,4.600000,2000,Comedy:Family
89708,Samsara,8.100000,2011,Documentary:Drama
9876,Stop! Or My Mom Will Shoot,5.100000,1992,Action:Comedy
2619,Splash,6.500000,1984,Comedy:Fantasy:Romance
9349,Universal Soldier,5.800000,1992,Action:Adventure:Drama:Science Fiction:War
8079,Om Shanti Om,7.800000,2007,Comedy:Drama:Musical:Romance
10040,Miss Congeniality 2: Armed and Fabulous,5.600000,2005,Action:Comedy
2322,Sneakers,7.000000,1992,Action:Adventure:Comedy:Crime:Drama:Mystery:Thriller
9683,Bubble Boy,4.400000,2001,Adventure:Comedy:Drama:Romance
9805,Dreamship Surprise - Period 1,6.800000,2004,Comedy:Science Fiction
11625,Asterix and the Big Fight,6.200000,1989,Adventure:Animation:Comedy:Family
10760,Sydney White,5.800000,2007,Comedy:Family
64686,47 Ronin,6.100000,2013,Action:Adventure:Fantasy
2959,License to Wed,5.000000,2007,Comedy:Romance
9611,Romy and Michele's High School Reunion,6.300000,1997,Comedy
10137,Stuart Little,5.700000,1999,Adventure:Animation:Comedy:Fantasy:Science Fiction:Family
62214,Frankenweenie,6.300000,2012,Animation:Comedy:Family
195589,Neighbors,6.400000,2014,Comedy
37834,Knight and Day,5.800000,2010,Action:Comedy:Romance
326,Snakes on a Plane,5.200000,2006,Action:Suspense
11980,The Prophecy,6.200000,1995,Fantasy:Horror:Thriller
21970,The Watcher in the Woods,6.700000,1980,Fantasy:Horror:Mystery:Science Fiction:Thriller:Family
186606,iSteve,5.100000,2013,Comedy
16187,Buzz Lightyear of Star Command: The Adventure Begins,5.800000,2000,Animation:Family
17740,Powder Blue,6.800000,2009,Drama
10158,White Men Can't Jump,6.200000,1992,Comedy:Drama:Sport
13382,"Rudolph, the Red-Nosed Reindeer",7.200000,1964,Animation:Holiday:Family
39451,Little Fockers,5.500000,2010,Comedy:Romance
26441,The Big Green,4.800000,1995,Action:Adventure:Comedy:Family:Sports Film
64,Talk to Her,7.100000,2002,Drama:Romance
203833,The Book Thief,7.600000,2013,Drama
9589,Christiane F.,7.200000,1981,Drama
166271,Haunter,6.000000,2013,Horror:Mystery:Thriller
74536,The Son of No One,4.500000,2011,Crime:Drama:Thriller
118957,Bait,5.900000,2012,Action:Horror:Thriller
9796,Turistas,5.800000,2006,Action:Adventure:Drama:Horror:Thriller
127517,Disconnect,6.900000,2012,Drama:Thriller
1738,Next,6.000000,2007,Action:Science Fiction:Thriller
9613,Spider,6.300000,2002,Drama:Mystery:Thriller
12096,The Pink Panther,5.800000,2006,Action:Comedy:Crime:Mystery:Family
10375,D-Tox,6.500000,2002,Action:Thriller
818,Austin Powers in Goldmember,6.100000,2002,Action:Comedy:Crime:Science Fiction
9874,Cobra,5.800000,1986,Action:Crime:Thriller
81796,Lockout,5.900000,2012,Action:Science Fiction:Thriller
157350,Divergent,7.000000,2014,Action
17680,The Girlfriend Experience,5.100000,2009,Comedy:Drama:Indie
13652,Ca$h,6.400000,2008,Comedy:Crime:Thriller
122192,The Lookout,6.300000,2012,Action:Crime:Suspense
1921,Sweet November,6.500000,2001,Drama:Romance
50357,Apollo 18,4.900000,2011,Horror:Science Fiction:Thriller
9381,Babylon A.D.,5.500000,2008,Action:Adventure:Science Fiction:Thriller
1781,An Inconvenient Truth,5.800000,2006,Documentary
146015,The Double,6.500000,2014,Drama:Thriller
9456,The Crow: Salvation,5.700000,2000,Action:Science Fiction:Thriller:Indie
10072,A Nightmare on Elm Street 3: Dream Warriors,6.200000,1987,Horror:Thriller
76494,What to Expect When You're Expecting,5.800000,2012,Comedy:Drama:Romance
10648,Magnum Force,7.100000,1973,Action:Crime:Thriller
2334,Taxi 3,6.000000,2003,Action:Comedy
43933,Monsters,6.600000,2010,Drama:Science Fiction:Thriller
77221,Black Gold,6.300000,2011,Adventure:Drama
5718,King of California,6.900000,2007,Comedy:Drama
26171,Everybody's Fine,6.500000,2009,Adventure:Drama
183836,The Brats,6.500000,2013,Comedy
15567,Stitch! The Movie,5.600000,2003,Animation:Comedy:Family
11450,Quiz Show,6.700000,1994,Drama
10342,Teaching Mrs. Tingle,5.900000,1999,Comedy:Suspense:Thriller
10488,Nim's Island,5.600000,2008,Adventure:Comedy:Fantasy:Family
2164,Stargate,6.600000,1994,Action:Adventure:Science Fiction
13107,Henry Poole Is Here,5.100000,2008,Comedy:Drama:Indie
174772,Europa Report,6.100000,2013,Science Fiction:Thriller
810,Shrek the Third,5.800000,2007,Adventure:Animation:Comedy:Fantasy:Family
14433,Zulu,7.200000,1964,Action:Drama:History:War
17443,...And Justice for All.,7.300000,1979,Crime:Drama:Mystery:Suspense:Thriller
981,The Philadelphia Story,7.700000,1940,Comedy:Romance
50348,The Lincoln Lawyer,6.500000,2011,Crime:Drama:Thriller
11185,"See No Evil, Hear No Evil",6.800000,1989,Action:Comedy
11902,Underground,8.100000,1995,Comedy:Drama:War
41513,The Smurfs,5.600000,2011,Adventure:Animation:Comedy:Fantasy:Family
87587,The Pill,6.500000,2011,Comedy:Drama:Romance
804,Roman Holiday,7.700000,1953,Comedy:Romance
157115,Jug Face,5.400000,2013,Drama:Horror:Thriller
71670,Hostel: Part III,4.700000,2011,Horror
9326,Romancing the Stone,6.300000,1984,Action:Adventure:Comedy:Romance
157847,Joe,7.200000,2013,Drama
7288,Duplex,6.000000,2003,Action:Comedy:Thriller
172106,Jappeloup,6.000000,2013,Drama:Sport
23827,Paranormal Activity,6.300000,2009,Horror:Mystery
74471,The Dead,5.800000,2010,Action:Horror:Science Fiction:Thriller
8975,The Marine,6.000000,2006,Action:Adventure:Drama:Thriller
44147,Wild Target,6.400000,2010,Action:Comedy
431,Cube,6.500000,1997,Horror:Science Fiction:Thriller
454,Romeo + Juliet,6.200000,1996,Drama:Romance
876,Frank Herbert's Dune,7.700000,2000,Action:Adventure:Fantasy:Science Fiction
33624,Double zéro,4.400000,2004,Adventure:Comedy
28978,The Circus,7.600000,1928,Comedy:Drama:Romance:Family
4257,Scary Movie 4,5.600000,2006,Comedy
10184,He's Just Not That Into You,5.900000,2009,Comedy:Drama:Romance
87,Indiana Jones and the Temple of Doom,6.600000,1984,Action:Adventure
11829,Trinity is Still My Name,7.200000,1971,Comedy:Western
27583,Greenberg,5.800000,2010,Comedy:Drama:Romance
9972,Lock Up,7.500000,1989,Action:Adventure:Crime:Drama:Thriller
9570,The Black Hole,6.100000,1979,Science Fiction:Family
11533,Jason and the Argonauts,6.800000,1963,Adventure:Fantasy:Family
379,Miller's Crossing,8.000000,1990,Crime:Drama:Thriller
9476,A Knight's Tale,6.300000,2001,Action:Adventure:Drama:Romance
127521,6 Bullets,5.600000,2012,Action:Thriller
11455,Up in Smoke,6.200000,1978,Comedy
1417,Pan's Labyrinth,7.300000,2006,Drama:Fantasy:War
11814,Weird Science,6.800000,1985,Comedy:Fantasy:Romance
26389,From Paris with Love,6.200000,2010,Action:Crime:Thriller
75735,Zombie Apocalypse,3.700000,2011,Action:Horror:Science Fiction
75638,Red Lights,6.100000,2012,Drama:Horror:Mystery:Thriller
549,Basquiat,6.700000,1996,Drama:History:Indie
12122,Village of the Damned,6.500000,1995,Horror:Science Fiction:Thriller
20871,Gentlemen of Fortune,8.800000,1971,Comedy:Crime:Drama
8072,Alphaville,7.100000,1965,Drama:Mystery:Science Fiction
10782,Basic,6.200000,2003,Action:Crime:Drama:Mystery:Thriller
535,Flashdance,5.800000,1983,Drama:Music:Romance
437,Cube 2: Hypercube,5.300000,2002,Mystery:Science Fiction:Thriller
31967,Dante's Inferno: An Animated Epic,5.800000,2010,Action:Animation:Science Fiction:Thriller
9942,Major League,6.400000,1989,Comedy:Sport
2268,The Golden Compass,5.600000,2007,Adventure:Fantasy:Science Fiction:Family
38357,Morning Glory,6.100000,2010,Comedy:Drama:Romance
22798,Whip It,6.700000,2009,Drama:Sport
109445,Frozen,7.700000,2013,Adventure:Animation:Musical:Family
1402,The Pursuit of Happyness,7.100000,2006,Drama
87826,Here Comes the Boom,6.000000,2012,Action:Comedy
13387,Transporter 3,6.000000,2008,Action:Adventure:Crime:Thriller
13012,Felon,7.500000,2008,Action:Drama
3489,88 Minutes,5.800000,2008,Crime:Mystery:Thriller
11935,Capricorn One,6.900000,1977,Action:Drama:Science Fiction:Thriller
151933,Dead in Tombstone,5.500000,2013,Action:Fantasy:Horror
1852,World Trade Center,5.900000,2006,Drama:History:Thriller
216282,Into the Storm,6.400000,2014,Action:Thriller
54445,S.W.A.T.: Firefight,5.600000,2011,Action:Crime:Thriller
123377,Pieta,6.200000,2012,Drama
8197,Midnight in the Garden of Good and Evil,6.300000,1997,Crime:Drama:Mystery:Thriller
9749,Fletch,7.500000,1985,Comedy:Crime:Mystery
1939,Laura,8.100000,1944,Crime:Drama:Mystery:Suspense:Thriller:Romance
10161,My Left Foot: The Story of Christy Brown,7.500000,1989,Drama
82684,Chasing Mavericks,7.100000,2012,Drama:Sport
2728,Postal,6.100000,2007,Action:Comedy:Horror:Thriller
10601,Peter Pan,6.700000,2003,Adventure:Fantasy:Family
15764,Sophie's Choice,7.600000,1982,Drama:Romance
1683,The Reaping,5.800000,2007,Horror
11421,C.R.A.Z.Y.,7.400000,2005,Drama:Indie
38199,Unthinkable,6.700000,2010,Action:Adventure:Drama:Suspense:Thriller
19840,"I Love You, Beth Cooper",5.200000,2009,Comedy:Romance
17335,Obsessed,6.200000,2009,Drama:Suspense:Thriller
168672,American Hustle,7.100000,2013,Crime:Drama
9342,The Mask of Zorro,5.900000,1998,Adventure:Comedy:Thriller:Western:Romance
10022,The Pacifier,5.400000,2005,Action:Comedy:Family
6280,Junior,5.000000,1994,Comedy:Romance
1885,The Karate Kid,6.500000,1984,Action:Adventure:Comedy:Drama:Family
2082,Halloween,6.000000,2007,Horror
16608,The Proposition,7.600000,2005,Action:Adventure:Crime:Drama:Thriller:Western
44425,Dabangg,6.300000,2010,Action:Comedy:Crime
1271,300,6.900000,2006,Action:Adventure:War
11459,Sky High,5.800000,2005,Adventure:Comedy:Family
14197,My Sassy Girl,5.900000,2008,Comedy:Drama:Romance
1688,Conquest of the Planet of the Apes,6.500000,1972,Action:Science Fiction
52015,Stake Land,6.600000,2010,Action:Drama:Horror:Science Fiction:Thriller
9909,Dangerous Minds,6.200000,1995,Crime:Drama
15917,Servant of God,7.300000,2002,Drama:Romance
27,9 Songs,5.800000,2004,Drama:Music:Romance
46441,Mirrors 2,5.800000,2010,Horror:Mystery:Thriller
215211,Grace of Monaco,6.300000,2014,Drama:Romance
916,Bullitt,6.900000,1968,Action:Crime:Drama:Thriller
11323,The Informant!,6.000000,2009,Comedy:Crime:Drama:Thriller
44835,Hesher,6.300000,2010,Drama
215776,Madras Cafe,7.500000,2013,Thriller
14926,Uptown Girls,6.200000,2003,Comedy:Drama:Romance
5516,The Ladykillers,6.000000,2004,Comedy:Crime:Thriller
18476,Horsemen,5.100000,2009,Crime:Drama:Horror:Mystery:Thriller
71679,Resident Evil: Retribution,5.600000,2012,Action:Horror:Science Fiction
16873,Battle for Terra,6.600000,2007,Action:Adventure:Animation:Family
13282,Death Race 2000,6.300000,1975,Action:Comedy:Science Fiction
9678,Little Nicky,5.700000,2000,Comedy:Fantasy:Romance
4958,The Legend of Bagger Vance,6.200000,2000,Drama:Fantasy:Science Fiction
12123,Chain Reaction,5.800000,1996,Action:Drama:Thriller
10473,DragonHeart 2 - A New Beginning,7.200000,2000,Action:Adventure:Comedy:Fantasy
231576,Wish I Was Here,8.000000,2014,Comedy:Drama
8839,Casper,6.000000,1995,Comedy:Fantasy:Family
612,Munich,6.700000,2005,Action:Drama:History:Thriller
96721,Rush,8.000000,2013,Action:Drama:Sport
2925,The First Wives Club,6.300000,1996,Comedy:Drama:Romance
1901,In Good Company,5.600000,2004,Comedy:Drama:Romance
1694,Re-Animator,7.100000,1985,Comedy:Horror:Science Fiction
